offset,dA,tc,A,f,df
29.8627369856,0.0171333246,75.6912618772,7.4978062986,0.2009285938,0.0069730456
29.8627369856,0.0675294349,75.6912618772,7.1202356957,0.2009368776,0.0069730456
29.8627369856,0.0675294349,75.6912618772,5.3751052812,0.2009368776,0.0069730456
29.4324056049,0.0675294349,75.6912618772,5.3751052812,0.2014649326,0.0069730456
29.4324056049,0.0675294349,75.6912618772,7.1110526724,0.2014649326,0.0069730456
29.4324056049,0.0675294349,75.7003064015,6.1037320655,0.2016114004,0.0069730456
29.4324056049,0.0675294349,75.7003064015,6.5042068228,0.2016114004,0.006967134
29.4324056049,0.051122237,75.7003064015,6.5042068228,0.2016114004,0.006967134
29.4324056049,0.051122237,75.7003064015,6.5042068228,0.2016114004,0.006967134
29.4324056049,0.051122237,75.7003064015,6.5042068228,0.2009282511,0.0069750199
29.566775965,0.051122237,76.5614633705,6.5042068228,0.2009282511,0.0069794177
29.566775965,0.051122237,76.5614633705,6.9496901221,0.2008928362,0.0069794177
29.566775965,0.051122237,77.4228785783,6.2680728446,0.2008928362,0.0069794177
29.0920566401,0.0354521012,77.4228785783,5.8898317611,0.2008928362,0.0069794177
29.0920566401,0.0354521012,77.4228785783,5.8898317611,0.2000728811,0.0069794177
29.0920566401,0.0308621912,77.4228785783,8.80011806,0.2000728811,0.0070009978
29.0920566401,0.0308621912,77.4228785783,8.80011806,0.2000728811,0.0070009978
29.0920566401,0.0308621912,77.4555492308,8.0577937847,0.2000728811,0.0070009978
29.0920566401,0.0308621912,76.2328868783,8.0577937847,0.2000728811,0.0070032918
29.0920566401,0.0308621912,75.2951670724,7.0617993936,0.1993255032,0.0070023788
28.5758880364,0.0308621912,75.2951670724,7.0617993936,0.1993255032,0.0070023788
28.5758880364,0.0024933451,75.2951670724,7.391811323,0.1997467843,0.0070023788
29.5421958597,0.0516643506,75.2951670724,7.391811323,0.1997467843,0.0070023788
29.5421958597,0.0516643506,75.2951670724,7.391811323,0.1997467843,0.0070023788
29.5421958597,0.0516643506,75.9730229924,7.391811323,0.1997467843,0.0070055823
29.5421958597,0.0201793763,75.8202504587,7.391811323,0.1993848999,0.0070055823
29.5421958597,0.0201793763,75.8202504587,8.4486008827,0.1993848999,0.0070055823
29.5421958597,0.0201793763,75.8202504587,7.0646174287,0.1993848999,0.0070051256
29.5421958597,0.0287468399,75.8202504587,6.2654810341,0.1993848999,0.0070051256
29.5421958597,0.0287468399,76.4162263088,6.2654810341,0.1993848999,0.0070051256
28.8925444948,0.0675436905,76.4162263088,5.6552404992,0.198832972,0.0070051256
29.0083066936,0.0675436905,76.4162263088,6.227609408,0.198832972,0.0070088348
29.0083066936,0.0505019586,76.4162263088,6.227609408,0.1995326078,0.0070088348
29.0083066936,0.0515326331,76.4162263088,6.227609408,0.1996154106,0.0070088348
29.0083066936,0.0515326331,76.4162263088,5.8236993066,0.1996154106,0.0070010672
28.5495455956,0.0854579425,75.9011384265,5.8236993066,0.1996154106,0.0069979206
28.5495455956,0.0854579425,75.2608444309,5.8236993066,0.1996154106,0.0069979206
28.5495455956,0.0854579425,75.2608444309,5.8236993066,0.1996154106,0.0069979206
28.5495455956,0.069172083,75.5157385957,5.4085300991,0.1996154106,0.0069981024
28.5495455956,0.069172083,75.5157385957,6.1743667204,0.1996154106,0.0070114878
28.5495455956,0.069172083,75.5157385957,6.1743667204,0.1996448105,0.0070105996
28.5495455956,0.069172083,75.5157385957,5.8167548232,0.1996448105,0.0070105996
28.3779230456,0.069172083,75.5157385957,5.8167548232,0.1996448105,0.0070105996
28.3779230456,0.069172083,75.5157385957,5.8167548232,0.1993085313,0.0070105996
29.6891017632,0.069172083,75.5157385957,5.8167548232,0.1993085313,0.0070105996
29.6891017632,0.069172083,75.5157385957,5.8167548232,0.1993085313,0.0070105996
29.6891017632,0.069172083,75.5157385957,4.8837669197,0.1991185555,0.0070105996
29.6891017632,0.069172083,75.5157385957,6.8927876623,0.1991185555,0.0070105996
29.6891017632,0.0258739602,75.5157385957,7.1449951918,0.1986546059,0.0070105996
29.6891017632,0.0258739602,75.5157385957,8.3084930485,0.1986546059,0.0070105996
29.782045095,0.0286858567,75.5157385957,8.3084930485,0.1988719916,0.0070105996
29.782045095,0.0286858567,75.5157385957,8.9932094497,0.1988719916,0.0070105996
29.782045095,0.0286858567,75.5157385957,8.9932094497,0.1988719916,0.0070214313
29.782045095,0.0286858567,75.5157385957,8.9932094497,0.1988719916,0.0070070734
29.7034165797,0.003962835,75.5157385957,8.9932094497,0.1988719916,0.0070070734
28.1980490928,0.003962835,75.4549526724,8.2635933342,0.1988719916,0.0070070734
30.2890520732,0.003962835,77.7809200935,7.6605794059,0.1988719916,0.0070070734
30.2890520732,0.003962835,77.7809200935,7.9100491892,0.1988719916,0.0070070734
29.916335006,0.003962835,77.7809200935,7.9100491892,0.199439659,0.0070070734
29.916335006,0.003962835,75.6938555985,7.9100491892,0.199439659,0.0069967542
29.6890812576,0.003962835,75.6938555985,7.1938992426,0.199439659,0.0069945869
29.6890812576,0.003962835,75.4836112145,7.1938992426,0.199439659,0.0069945869
29.6890812576,0.037742649,75.4836112145,7.1938992426,0.2001656203,0.0069945869
29.9477831169,0.0495982898,74.916097221,6.8301817248,0.2001656203,0.0069945869
29.9477831169,0.0495982898,74.916097221,6.8301817248,0.2001656203,0.0069945869
29.9477831169,0.0495982898,74.916097221,6.8301817248,0.2001656203,0.0069945869
29.9477831169,0.0495982898,74.916097221,6.8301817248,0.2001656203,0.0069945869
29.1911236395,0.0495982898,74.916097221,6.8301817248,0.2001656203,0.007000439
29.1911236395,0.0495982898,74.916097221,6.7234261539,0.2001656203,0.007000439
29.1911236395,0.0495982898,74.916097221,6.7234261539,0.2001656203,0.0069822283
29.1911236395,0.0495982898,74.916097221,6.8157934548,0.2001656203,0.0069822283
29.1911236395,0.0495982898,74.916097221,6.8157934548,0.2001656203,0.007004664
29.1911236395,0.0495982898,73.9009537448,6.8157934548,0.2001656203,0.0069899392
29.0196110161,0.0495982898,73.9009537448,6.8157934548,0.2001656203,0.0069899392
29.0196110161,0.0495982898,74.4082891833,6.8157934548,0.2001656203,0.0069899392
29.0196110161,0.0435541667,74.4082891833,6.6237344115,0.2001656203,0.0069899392
29.0196110161,0.0435541667,74.4082891833,6.6237344115,0.200401238,0.0069941756
29.0196110161,0.0435541667,75.513435749,6.6237344115,0.200401238,0.0069941756
29.4766105087,0.0435541667,75.513435749,6.6237344115,0.200401238,0.0069941756
29.4766105087,0.0435541667,75.5552287049,7.2049431332,0.200401238,0.0069941756
29.4766105087,0.0466960891,75.5552287049,7.2049431332,0.200401238,0.0069941756
29.445221099,0.0466960891,75.5552287049,7.2930172007,0.200401238,0.0069941756
28.8355472908,0.0466960891,75.9101485363,7.2930172007,0.2009437918,0.0069941756
28.8355472908,0.0466960891,75.5199985267,6.5164406701,0.2009437918,0.0069843207
29.2671193844,0.0337999155,75.5199985267,7.2138779824,0.2009437918,0.0069843207
29.2671193844,0.0337999155,75.5199985267,7.2138779824,0.2009437918,0.0069843207
29.2671193844,0.0337999155,75.5199985267,7.2138779824,0.2009437918,0.0069843207
29.7902184986,0.0337999155,75.5199985267,7.7960219251,0.2009437918,0.0069843207
29.7902184986,0.0337999155,75.5199985267,7.7960219251,0.2009437918,0.0069843207
28.8334870685,0.0365842208,75.5199985267,7.7960219251,0.2009437918,0.0069843207
28.8334870685,0.0068101248,75.5199985267,7.7960219251,0.2009437918,0.0069843207
28.8334870685,0.0032820311,75.5199985267,7.9518037821,0.2009437918,0.0069801855
28.8334870685,0.0280999417,74.9544422315,8.6257432198,0.2009437918,0.0069801855
28.8334870685,0.0280999417,74.9544422315,6.7547477043,0.2009437918,0.0069801855
28.8334870685,0.0280999417,74.9544422315,6.7547477043,0.2009437918,0.0069801855
28.8334870685,0.0280999417,74.9544422315,6.7547477043,0.2009437918,0.0069801855
28.8334870685,0.0280999417,75.6035999171,8.7132504058,0.2009437918,0.0069801855
28.8334870685,0.0280999417,75.3003518135,8.7132504058,0.2009437918,0.0069748467
28.1213314481,0.0305517908,75.3003518135,8.7132504058,0.2009437918,0.0069748467
28.1213314481,0.0305517908,75.3003518135,8.0419767109,0.2009437918,0.0069748467
28.1213314481,0.0305517908,75.3003518135,6.3371044173,0.2009437918,0.0069748467
28.1213314481,0.0305517908,75.3275457707,6.3371044173,0.2014197086,0.0069748467
28.1213314481,0.0305517908,75.3275457707,7.0542395113,0.2014197086,0.0069748467
29.3990966258,0.0305517908,75.3275457707,7.1143346682,0.2014197086,0.0069748467
29.3990966258,0.0305517908,75.3275457707,7.4490277468,0.2014197086,0.0069748467
29.6576310792,0.0143978356,75.3275457707,6.2591335034,0.2014197086,0.0069748467
29.6576310792,0.0143978356,74.9623088716,7.93111514,0.2014326169,0.0069748467
29.6576310792,0.0143978356,75.5627387787,7.7694148009,0.2014326169,0.0069695046
29.6576310792,0.0143978356,75.5627387787,7.7694148009,0.2014326169,0.0069695046
29.6576310792,0.0021747759,75.6336806036,7.7694148009,0.2014326169,0.0069695046
30.1602970178,0.0021747759,75.6336806036,7.7694148009,0.2014326169,0.0069695046
30.1602970178,0.0021747759,75.6336806036,7.7694148009,0.2014326169,0.0069695046
30.1602970178,0.0021747759,75.6336806036,7.7694148009,0.2014326169,0.0069695046
29.2638257302,0.0021747759,75.6336806036,7.7694148009,0.2014326169,0.0069695046
29.2638257302,0.0021747759,75.6336806036,8.8782660747,0.2008771609,0.0069685136
29.2638257302,0.0021747759,75.6336806036,8.3600489909,0.2012066273,0.0069744764
29.2638257302,0.0021747759,75.6336806036,8.3600489909,0.2012066273,0.0069744764
29.2638257302,0.0021747759,75.3419580343,8.3600489909,0.2012066273,0.0069744764
28.0141270336,0.0021747759,75.3419580343,7.6503372356,0.2012066273,0.0069742205
28.0141270336,0.0021747759,75.3419580343,7.9425206499,0.2012066273,0.0069625228
28.8872983736,0.0021747759,75.3419580343,7.9425206499,0.2013140736,0.0069625228
28.8872983736,0.0021747759,75.3419580343,7.9425206499,0.2013140736,0.0069625228
28.8872983736,0.0021747759,75.3419580343,7.9425206499,0.2013140736,0.0069769518
28.8872983736,0.0021747759,75.3419580343,8.2985733241,0.2011805722,0.0069749227
28.8872983736,0.0021747759,75.3419580343,8.2985733241,0.2011805722,0.0069669848
28.8872983736,0.0021747759,75.3419580343,8.2985733241,0.2011805722,0.0069708248
29.1842348817,0.0005186551,75.3419580343,8.2985733241,0.2011805722,0.0069708248
29.1842348817,0.0005186551,74.9776549296,9.3649241394,0.2015857678,0.0069708248
29.1842348817,0.0005186551,74.9776549296,9.3649241394,0.2015857678,0.0069708248
29.1842348817,0.0005186551,74.9776549296,9.3649241394,0.2015857678,0.0069708248
29.1842348817,0.0005186551,76.7636450493,9.4873930638,0.2015857678,0.0069708248
30.1855159495,0.0005186551,75.3652303449,9.4873930638,0.2015857678,0.0069550921
30.1855159495,0.0005186551,75.3652303449,9.4873930638,0.2015857678,0.0069626428
28.7533256615,0.0005186551,75.6981080031,8.7737496866,0.2013404237,0.0069626428
28.6933536633,0.0005186551,75.6981080031,8.9450303891,0.1999691232,0.0069794
28.6933536633,0.0005186551,75.6291527428,8.9450303891,0.1999691232,0.0069794
28.6933536633,0.0005186551,75.6291527428,8.9450303891,0.2001809963,0.0069928365
28.1902123092,0.0005186551,75.6291527428,8.8062524092,0.2001809963,0.0069928365
28.1902123092,0.0005186551,75.6291527428,8.8062524092,0.1998526437,0.0069932652
28.1902123092,0.0005186551,75.6291527428,8.8062524092,0.1998526437,0.0069932652
28.1902123092,0.0005186551,75.4107445547,7.4500215748,0.2000462791,0.0069932652
28.1902123092,0.0005186551,75.4107445547,7.4500215748,0.2000462791,0.0069902876
28.1902123092,0.0178674008,76.7422366475,8.0653727502,0.2000462791,0.0069902876
28.5486884399,0.0178674008,75.7026682891,8.0653727502,0.2000462791,0.0069850795
28.5486884399,0.0178674008,75.7026682891,9.2052795083,0.2000462791,0.0069850795
28.5486884399,0.0178674008,75.7026682891,9.2052795083,0.2000462791,0.0069850795
29.1339409165,0.0178674008,75.093045683,9.2052795083,0.2000462791,0.0069850795
29.1339409165,0.0178674008,75.093045683,9.2052795083,0.1998484478,0.0069850795
29.1339409165,0.0178674008,75.093045683,9.2052795083,0.1998484478,0.0069850795
29.1339409165,0.0178674008,76.5903499732,7.7816795152,0.2007987519,0.0069850795
29.1339409165,0.0178674008,75.0114978019,8.0493373404,0.2007987519,0.0069751364
28.9909185653,0.0178674008,75.0114978019,8.0493373404,0.2007987519,0.0069751364
29.198794321,0.0178674008,75.0114978019,8.0493373404,0.2007987519,0.0069751364
29.198794321,0.0178674008,75.0114978019,8.0493373404,0.2007987519,0.0069751364
29.198794321,0.0178674008,75.0114978019,7.2364410507,0.2007987519,0.0069751364
29.198794321,0.0178674008,75.0114978019,7.0888548127,0.2007987519,0.0069751364
29.198794321,0.0178674008,75.0114978019,6.6232689129,0.2007987519,0.0069868397
29.198794321,0.0178674008,75.0114978019,8.0841764249,0.2001849227,0.0069868397
29.198794321,0.0178674008,75.0114978019,8.0841764249,0.2001849227,0.0069833196
29.198794321,0.0178674008,75.0114978019,8.0841764249,0.2001849227,0.0069833196
29.4457821336,0.0367482901,75.0114978019,8.0841764249,0.2001849227,0.0069833196
29.4457821336,0.0367482901,75.6221207369,8.0841764249,0.2001849227,0.0069833196
29.4457821336,0.0024800827,75.6221207369,7.1771091682,0.2010845009,0.0069833196
29.4457821336,0.0132404633,75.6221207369,9.408348934,0.2010845009,0.0069714946
29.4457821336,0.0272443327,75.6221207369,9.408348934,0.2010845009,0.0069748241
29.4457821336,0.0176115894,75.6221207369,9.408348934,0.2010845009,0.0069748241
29.4457821336,0.0176115894,75.6221207369,9.408348934,0.2010845009,0.0069748241
29.4457821336,0.0176115894,75.6221207369,9.408348934,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,9.408348934,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,8.2726964529,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,8.2726964529,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,8.7311764853,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,8.7311764853,0.2008028895,0.0069780554
29.4457821336,0.0176115894,75.6221207369,8.825797169,0.2007936023,0.0069780554
29.4457821336,0.0092768517,75.6221207369,9.1751945426,0.2007936023,0.0069790842
29.4457821336,0.0092768517,75.6221207369,8.4612164594,0.2007936023,0.0069768083
29.547771155,0.0092768517,75.6221207369,8.4612164594,0.2007936023,0.0069768083
28.873975993,0.0092768517,75.5063405478,8.4612164594,0.2007936023,0.0069768083
28.873975993,0.0092768517,75.6515664477,9.1691086777,0.2007936023,0.0069753014
28.873975993,0.0092768517,75.6515664477,8.4336082622,0.2007936023,0.0069753014
28.873975993,0.034501357,75.6515664477,8.4336082622,0.2007936023,0.0069901086
28.873975993,0.034501357,75.6515664477,6.2973949327,0.2007936023,0.0069901086
28.2587701827,0.034501357,75.6515664477,6.2973949327,0.2007936023,0.0069901086
28.2587701827,0.0159565989,75.6515664477,9.1157633994,0.2007936023,0.0069901086
28.2587701827,0.0159565989,75.6515664477,9.1157633994,0.2007936023,0.0069901086
28.2587701827,0.0159565989,75.6515664477,9.1157633994,0.2007936023,0.0069901086
28.2587701827,0.0100573498,75.6756238859,9.3186167656,0.2004805341,0.0069901086
28.8456195681,0.0100573498,75.6756238859,9.1438294731,0.1998130614,0.0069901086
29.8991320393,0.0100573498,75.6756238859,9.1438294731,0.1999751073,0.0070016647
29.8991320393,0.0100573498,75.385786569,9.1438294731,0.1999751073,0.0070016647
29.8991320393,0.0100573498,75.4005325351,9.1438294731,0.2001076375,0.0070009748
29.8991320393,0.006409161,75.4005325351,8.473715053,0.2001076375,0.0070009748
28.3054677005,0.006409161,75.2473192564,8.473715053,0.2001076375,0.0070009748
28.3054677005,0.006409161,75.2473192564,8.473715053,0.1991082162,0.0070009748
28.3054677005,0.006409161,75.2473192564,9.3726541027,0.1991082162,0.0070022764
29.8997189836,0.006409161,75.1438793834,7.531433219,0.1996758719,0.0070022764
29.8997189836,0.006409161,75.4419336413,8.6488836397,0.1996758719,0.0070049776
29.8997189836,0.006409161,75.4419336413,8.7749780131,0.1986680816,0.0070049776
29.8997189836,0.0127840671,75.4419336413,8.7749780131,0.1986680816,0.0070050521
29.8997189836,0.0127840671,75.4419336413,8.7749780131,0.1993041482,0.0070050521
29.1349083578,0.0127840671,74.864155937,8.3563370475,0.1993041482,0.0070050521
29.1349083578,0.0121760999,74.864155937,9.0323008111,0.1993041482,0.0070050521
29.1349083578,0.0121760999,74.864155937,9.0323008111,0.1993041482,0.0070050521
29.1349083578,0.0121760999,74.7103229116,9.488333419,0.1993041482,0.0070050521
29.1349083578,0.0121760999,75.2612968932,9.488333419,0.1993041482,0.0070050521
28.2492244886,0.0121760999,75.2612968932,9.488333419,0.1993041482,0.0070050521
28.2492244886,0.0121760999,75.2612968932,7.2183300379,0.1994856363,0.0070064281
28.2492244886,0.0549853873,75.2612968932,7.2183300379,0.1994856363,0.0070064281
28.2492244886,0.0549853873,75.2612968932,7.2483066339,0.1994856363,0.0070064281
28.2492244886,0.0549853873,75.2612968932,7.2483066339,0.1990991746,0.0070064281
28.2492244886,0.03516917,75.2612968932,7.2483066339,0.1990991746,0.0070064281
28.2492244886,0.03516917,74.4916513266,7.2483066339,0.1990991746,0.0070064281
28.2492244886,0.0241871703,74.4916513266,7.2483066339,0.1990991746,0.0070064281
28.2492244886,0.0241871703,74.4916513266,8.1768840469,0.1990991746,0.0070064281
28.2492244886,0.0176005891,74.4916513266,6.4794102948,0.1993110954,0.0070156321
28.2492244886,0.0665699159,74.4916513266,6.4794102948,0.1993110954,0.0070156321
28.0161244013,0.0665699159,74.6473502263,6.4794102948,0.1993110954,0.0070156321
28.7375630356,0.0816655848,74.6473502263,4.5723123158,0.1993110954,0.0070156321
28.7375630356,0.0816655848,74.6473502263,6.3979248136,0.1993684813,0.0070127617
28.7375630356,0.0751482999,74.6473502263,6.3979248136,0.1993684813,0.0070127617
28.7375630356,0.0623794942,76.2545942352,6.3979248136,0.1984797772,0.0070127617
29.1804424096,0.0240953436,74.2361202323,6.3979248136,0.1984797772,0.0070127617
29.1804424096,0.0240953436,74.2361202323,7.4614989252,0.1984797772,0.0070127617
29.1804424096,0.0240953436,74.2361202323,7.4614989252,0.1982347875,0.0070247566
29.0792504953,0.0240953436,74.2361202323,7.4614989252,0.1982347875,0.0070247566
29.0792504953,0.0240953436,74.2361202323,8.4510423106,0.1982347875,0.0070247566
29.0792504953,0.0240953436,74.2361202323,8.3828506551,0.1980203535,0.0070247566
29.0792504953,0.0115865315,76.0328131868,8.3192877926,0.1980203535,0.0070247566
29.0792504953,0.0076897969,76.0328131868,8.3192877926,0.1980203535,0.0070247566
29.0792504953,0.0189530764,75.7409005038,8.3192877926,0.1980203535,0.0070247566
29.0792504953,0.0189530764,75.7409005038,8.3192877926,0.1980203535,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.3192877926,0.1980203535,0.0070247566
28.3853451609,0.0189530764,75.070738828,9.482088794,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,9.482088794,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0189530764,75.070738828,8.7488024476,0.1981677973,0.0070247566
28.3853451609,0.0031434443,75.070738828,8.5111552099,0.1981677973,0.0070247566
28.3853451609,0.0031434443,76.3386708434,8.5111552099,0.1981677973,0.0070297588
28.3853451609,0.0311032355,76.3386708434,8.8260841822,0.1981677973,0.0070232919
28.3853451609,0.0311032355,76.3386708434,6.7680586836,0.1981677973,0.0070232919
28.5851863795,0.0311032355,76.3386708434,6.7680586836,0.1981677973,0.0070232919
29.4068722077,0.0311032355,76.1138257302,6.7680586836,0.1981677973,0.0070208777
29.4068722077,0.0311032355,76.1138257302,6.7680586836,0.1981677973,0.0070208777
29.4068722077,0.0311032355,75.0701530261,6.7680586836,0.1981677973,0.0070208777
29.4068722077,0.044336181,75.0701530261,6.7680586836,0.1981677973,0.0070208777
29.4068722077,0.044336181,75.0701530261,6.8175163861,0.1981677973,0.0070208777
29.4068722077,0.044336181,75.0701530261,6.8175163861,0.1981677973,0.007026661
29.5023512326,0.044336181,75.0701530261,6.8175163861,0.1981677973,0.007026661
29.5023512326,0.044336181,75.0701530261,6.8175163861,0.1981677973,0.007026661
29.0696528824,0.0780727522,75.0701530261,5.221953491,0.1981951076,0.007026661
29.0696528824,0.0733273698,75.0701530261,7.4064309761,0.1975269199,0.007026661
29.0696528824,0.0733273698,75.0701530261,4.8118841908,0.1976811721,0.007026661
29.0696528824,0.0762908644,75.2583535495,5.0080643463,0.1976811721,0.007026661
29.0696528824,0.0762908644,75.2583535495,5.0080643463,0.1973293702,0.0070387642
29.0696528824,0.076202106,75.2583535495,5.0080643463,0.1973293702,0.0070387642
29.0696528824,0.0766492565,77.0120223716,5.0080643463,0.1973556728,0.0070387642
29.7793216251,0.0727410989,73.5945752965,5.3052801211,0.1973556728,0.0070387642
29.7793216251,0.0727410989,73.5945752965,5.3052801211,0.1976919975,0.0070395607
28.5848825603,0.0727410989,73.5945752965,5.3052801211,0.1976919975,0.0070233373
28.5848825603,0.0490537268,73.5945752965,5.3052801211,0.1976919975,0.0070233373
28.5848825603,0.0490537268,73.5945752965,5.3052801211,0.1976919975,0.0070233373
28.5848825603,0.0490537268,74.8921702787,6.6546015277,0.1976919975,0.0070300837
28.5848825603,0.0336379834,74.8921702787,5.8452525747,0.1976919975,0.0070300837
28.5848825603,0.0336379834,74.8921702787,8.2906152191,0.1976919975,0.0070300837
28.5848825603,0.0336379834,74.8921702787,7.6024950615,0.1976919975,0.0070300837
29.1187374198,0.0337603642,74.8921702787,7.6024950615,0.1976919975,0.0070300837
29.1187374198,0.015993653,74.8921702787,8.0838710921,0.1976919975,0.0070300837
29.1187374198,0.015993653,74.8921702787,8.3137240018,0.1976919975,0.0070300837
29.1187374198,0.015993653,74.8921702787,8.3137240018,0.1976919975,0.0070300837
29.160875802,0.015993653,74.8921702787,8.3137240018,0.1976919975,0.0070300837
29.160875802,0.015993653,74.8921702787,8.3137240018,0.1976919975,0.0070300837
29.160875802,0.0355164848,74.8921702787,8.6070319375,0.1976919975,0.0070270676
29.160875802,0.0165857376,74.8921702787,8.58825857,0.1975869827,0.0070353664
29.160875802,0.0165857376,75.7577803434,8.58825857,0.1975869827,0.0070353664
29.6059713579,0.0193853831,75.7577803434,7.6235094006,0.1975869827,0.0070353664
29.6059713579,0.0193853831,75.7577803434,7.6235094006,0.1975869827,0.0070353664
29.6059713579,0.0193853831,75.7577803434,7.6235094006,0.1975869827,0.0070353664
29.6059713579,0.0352212666,74.9239109494,7.6235094006,0.1975869827,0.0070353664
29.6059713579,0.0343955851,74.9239109494,5.286507331,0.1974423628,0.0070353664
29.6059713579,0.0465574965,75.9334780618,5.286507331,0.1980961959,0.0070353664
29.6059713579,0.0465574965,75.9334780618,5.286507331,0.1980961959,0.0070353664
29.6059713579,0.0700765285,75.3387071389,6.1318398945,0.1971058707,0.0070353664
29.0639736578,0.0700765285,75.3387071389,6.1318398945,0.1971058707,0.0070438439
29.0639736578,0.0700765285,75.3387071389,7.2935952908,0.1971058707,0.0070438439
29.0639736578,0.0700765285,75.5589629979,6.9024740596,0.1971058707,0.0070438439
29.0639736578,0.0700765285,75.5589629979,5.2509538304,0.1971058707,0.0070438439
29.0639736578,0.0602241794,75.5589629979,6.067768033,0.1971058707,0.0070438439
29.0639736578,0.0382372893,75.5589629979,6.067768033,0.1971058707,0.0070438439
29.0639736578,0.0382372893,75.5589629979,6.067768033,0.1971058707,0.0070438439
29.0639736578,0.0382372893,75.5589629979,5.7899795742,0.1971058707,0.0070446196
29.2066568274,0.0382372893,75.5589629979,5.7899795742,0.1971058707,0.0070446196
29.2066568274,0.0382372893,75.5589629979,6.4530546513,0.1971058707,0.0070443243
29.2066568274,0.0382372893,75.5589629979,7.4522751902,0.1971058707,0.0070443243
29.2066568274,0.0382372893,75.5589629979,7.4522751902,0.1971058707,0.0070409018
29.2066568274,0.0382372893,75.5589629979,7.4522751902,0.1971058707,0.0070409018
29.2066568274,0.0382372893,75.5589629979,7.4522751902,0.1971058707,0.0070409018
29.2066568274,0.0344997918,75.5589629979,9.6030673487,0.1971058707,0.0070356177
29.2066568274,0.0344997918,75.5589629979,8.381357815,0.1971058707,0.0070419996
29.2066568274,0.0344997918,76.0089729346,6.3276881602,0.1971058707,0.0070468981
29.2066568274,0.0526090674,76.0089729346,6.3276881602,0.1971058707,0.0070468981
29.2066568274,0.0366881867,76.0089729346,8.0374010358,0.1971058707,0.0070468981
29.2066568274,0.0143202328,76.0089729346,8.0374010358,0.1971058707,0.0070468981
29.2066568274,0.0143202328,76.0089729346,8.0374010358,0.1971058707,0.0070468981
29.2066568274,0.0143202328,76.0089729346,8.0374010358,0.1971058707,0.0070490425
29.2066568274,0.0143202328,75.614229234,8.0374010358,0.1971058707,0.0070490425
29.2066568274,0.0143202328,75.614229234,8.0374010358,0.1971058707,0.0070490425
29.2066568274,0.0064539482,75.614229234,8.0374010358,0.1956724743,0.0070490425
29.193701524,0.0064539482,75.614229234,8.0374010358,0.1956724743,0.0070490425
29.193701524,0.0064539482,75.614229234,8.0374010358,0.1964823724,0.0070490425
29.193701524,0.0064539482,75.614229234,8.0374010358,0.1964823724,0.0070490425
29.193701524,0.0064539482,75.614229234,8.0374010358,0.1964823724,0.0070490425
28.9672379191,0.0064539482,75.614229234,8.0374010358,0.1964823724,0.0070490425
28.9672379191,0.0449723046,75.614229234,8.0374010358,0.1964823724,0.0070490425
28.9672379191,0.0449723046,75.614229234,7.1031338943,0.1964823724,0.0070490425
28.9672379191,0.0449723046,75.614229234,7.1031338943,0.1964823724,0.0070571127
29.2387700055,0.0449723046,75.614229234,6.9246061832,0.1962853193,0.0070472877
29.2387700055,0.0449723046,75.614229234,6.9246061832,0.1962853193,0.0070472877
29.2387700055,0.0255848736,75.614229234,6.9320747904,0.1962554885,0.0070472877
29.2387700055,0.0255848736,75.614229234,6.2040844924,0.1962554885,0.0070472877
29.2387700055,0.0564291253,75.614229234,6.3645537401,0.1962554885,0.0070472877
29.2387700055,0.0564291253,75.614229234,6.3645537401,0.1962554885,0.0070472877
29.2387700055,0.0642369046,75.614229234,6.3645537401,0.1962554885,0.0070472877
29.3495005831,0.0624908683,75.614229234,6.3645537401,0.196771091,0.0070472877
29.3495005831,0.0624908683,75.614229234,6.3645537401,0.196771091,0.0070472877
29.3495005831,0.0674728619,75.614229234,6.3645537401,0.196771091,0.0070472877
29.3495005831,0.0674728619,75.614229234,6.3645537401,0.1969351475,0.0070472877
29.3495005831,0.0189268192,75.614229234,7.0995251927,0.1969351475,0.0070472877
29.3495005831,0.0188968559,75.614229234,7.0995251927,0.1969351475,0.0070472877
29.3495005831,0.0212112642,76.0572659134,7.0995251927,0.1965025792,0.0070472877
29.3495005831,0.0398165738,76.0572659134,7.0995251927,0.1965025792,0.0070586527
29.3495005831,0.0398165738,76.0572659134,7.0995251927,0.1965025792,0.0070586527
28.7351533032,0.0398165738,75.8032095904,6.7041036995,0.1966361496,0.0070571262
